elektrische Last;PV Einspeisung;Wärmelast
0,767510753;0,42;1,799800151
0,768268602;0;1,976599294
0,498095722;0;2,12518789
1,195647615;0;2,283816053
0,428942075;0;2,258015519
0,810613369;0;2,289885217
2,255498307;0;2,199097361
0,805213701;0;2,09336862
0,495537985;0;1,513612813
0,287887581;0;1,463233435
0,587569174;0;1,438572936
0,456129879;0;1,470590241
0,602157752;0;1,52616909
0,549013647;0;1,682867938
0,656675456;0,08;1,909432524
0,061290972;0,51;1,995610335
0,200687674;2,02;1,892963629
0,20864508;5,01;1,640992567
0,316543715;5,81;1,452695648
0,410516891;6,23;1,354444762
1,552973036;5,5;1,285061619
0,634034741;4,86;1,275171023
0,600263131;4,23;1,274581809
0,448882955;2,28;1,300366305
0,351120539;0,59;1,344832735
0,62370906;0;1,560095307
0,579280209;0;1,713079724
0,676663702;0;1,866213111
1,113847376;0;1,814037654
0,564454804;0;1,834917801
1,148613661;0;1,733140394
0,554886971;0;1,655984486
0,322274942;0;1,028973609
0,130255157;0;0,985187962
0,537314366;0;0,963824329
0,452672196;0;0,994742678
0,302949814;0;1,050321527
0,435194323;0;1,200426644
0,304418144;1,04;1,430288096
0,108040732;3,07;1,514267997
1,091632951;5,3;1,431402483
1,445263862;6,67;1,211301119
0,742928053;7,42;1,055972853
0,41316936;7,63;0,979701069
0,454329989;7,31;0,934494939
0,686515728;6,32;0,921307478
0,850684592;4,63;0,907530802
1,828119294;2,77;0,912435151
0,336247768;0,94;0,930526659
0,337574003;0,01;1,110622667
0,217739258;0;1,240529026
0,94906276;0;1,376079132
0,816486693;0;1,312914124
1,614358739;0;1,332695316
0,283008933;0;1,238610594
0,17856798;0;1,168048417
0,365519655;0;0,645827978
0,376129529;0;0,577476302
0,374803295;0;0,561352746
0,439220391;0;0,557613061
0,558628846;0;0,572047084
0,260226122;0;0,592270944
0,563365398;1,06;0,611691366
0,498758839;2,79;0,722340796
0,90875471;3,75;0,946050883
0,268562452;4,43;1,098395657
0,277988189;5,38;1,063378064
0,116377063;5,29;0,931779898
0,436425826;5,35;0,877341277
0,91993297;4,62;0,914494558
0,240095779;3,13;0,883133994
0,505579473;1,79;0,907456946
0,55616584;0,64;1,007691518
0,804408487;0,01;1,183837708
1,462504908;0;1,260550341
1,796337036;0;1,160232053
0,329285038;0;0,959238344
0,336531961;0;0,768579112
0,199219343;0;0,665408749
0,192824999;0;0,662915626
0,201540253;0;0,610707239
0,096483548;0;0,581396373
0,371629806;0;0,569193145
0,290682146;0;0,55369299
0,329000845;0;0,55832658
0,303755027;0,01;0,555029714
0,473986677;1,16;0,5901306
0,431547178;3,22;0,687059556
0,395075734;5;0,875489615
0,596994911;6,23;1,055274124
0,427000089;6,96;1,106499597
0,312565012;7,19;1,065066839
1,732677788;6,93;0,943984748
0,314506998;6,19;0,820409836
0,534709263;4,95;0,675364957
0,609357309;3,22;0,558563706
0,927227259;1,26;0,541193892
0,89440296;0,03;0,619334532
0,484407089;0;0,727409548
0,310528295;0;0,783898624
0,694852058;0;0,786752214
0,562560184;0;0,788179616
0,350362691;0;0,728130937
0,334305782;0;0,670702721
0,259989294;0;1,190057154
0,360356814;0;1,135228456
0,471571036;0;1,123611726
0,238816911;0;1,151708884
0,378924095;0;1,203421087
0,365614386;0,01;1,324178343
0,166773967;1,02;1,506998192
0,152848507;2,91;1,567456458
0,277988189;4,75;1,496500883
0,22901225;6,08;1,288930391
0,111356318;6,88;1,138767544
0,315596405;7,15;1,050260103
0,792046089;6,92;1,006924497
0,435904805;6,19;0,994360241
0,553939661;4,99;0,993918027
0,592305725;3,31;1,006515062
0,530162174;1,35;1,047356786
0,625461583;0,05;1,190302242
2,483752708;0;1,331821206
0,708540691;0;1,443848919
0,607746882;0;1,442636651
0,644313057;0;1,443439181
0,458450789;0;1,372876397
0,153511624;0;1,295096981
0,196045853;0;1,34830669
0,264204825;0;1,293477992
0,224559892;0;1,282960217
0,372056095;0;1,30995842
0,32483268;0;1,361670623
0,382997529;0;1,485724744
0,351404732;0,23;1,665247728
0,249710978;0,72;1,729002859
0,3349689;1,44;1,653651464
0,204619011;3,47;1,436190376
0,173168311;4,37;1,273939023
0,37063513;4,86;1,17224412
0,1476383;4,23;1,121215829
0,607178496;3,88;1,111948438
0,526988684;3,05;1,11919891
0,826480816;1,78;1,13509281
1,115741996;0,5;1,18362722
0,544229731;0,01;1,337562227
0,996049348;0;1,488971787
0,842206166;0;1,611989051
1,08509651;0;1,607479918
0,553560737;0;1,614876178
0,434720667;0;1,537719664
0,414069304;0;1,459940248
0,616651598;0;1,34830669
0,362961917;0;1,293477992
0,35723069;0;1,282960217
0,431405082;0;1,30995842
0,390812838;0;1,361670623
0,410280063;0;1,485724744
0,243837655;0,39;1,665247728
0,131439295;1,56;1,729002859
0,122297752;3,47;1,653651464
0,205708418;4,87;1,436190376
0,618688315;6,03;1,273939023
0,348136512;6,38;1,17224412
1,473541073;6,51;1,121215829
1,107358301;5,84;1,111948438
0,21096599;4,94;1,11919891
0,383471184;3,47;1,13509281
0,372671847;1,49;1,18362722
0,192114516;0,07;1,337562227
0,67097984;0;1,488971787
0,324169563;0;1,611989051
0,458403423;0;1,607479918
0,434531205;0;1,614876178
0,735444302;0;1,537719664
0,550908268;0;1,459940248
0,803698004;0;0,723001233
0,537740656;0;0,67806313
0,43680475;0;0,673040131
0,502927004;0;0,696741469
1,089833061;0;0,741859941
0,659848945;0,02;0,865914062
0,315170116;0,57;1,048733911
0,174778739;1,6;1,110291132
0,369072068;3,65;1,060215705
0,112350994;3,28;0,881218045
0,189035758;3,15;0,755232211
0,116377063;3,74;0,690901782
0,218023451;4,26;0,668446323
0,881330078;4,13;0,659178932
0,594058249;2,89;0,645549257
0,42752111;1,28;0,630672414
0,371345613;0,48;0,650633991
0,387213059;0,03;0,76610557
0,245874372;0;0,880150656
1,273658613;0;0,977891952
2,343171869;0;0,962393268
0,251368771;0;0,966492663
0,294945042;0;0,90252361
0,336626692;0;0,83463479
0,28409834;0;0,396611565
0,382571239;0;0,351673463
0,423447676;0;0,336759867
0,386407845;0;0,353867474
0,653549332;0;0,395689081
0,179894214;0;0,523040067
0,345862967;0,35;0,715750513
0,061954089;1,27;0,803682656
0,352778332;4,04;0,779982151
0,162558437;4,14;0,633953145
0,09951494;4,77;0,54423283
0,19059882;3,84;0,493089862
0,410185332;3,12;0,48711873
0,337384541;2,88;0,487741935
0,337905561;2,54;0,464221664
0,451914348;1,77;0,43615736
0,99855972;0,77;0,43304088
0,337147713;0,04;0,522137535
0,371487709;0;0,613104564
0,447414625;0;0,687767803
1,741535138;0;0,662378523
0,57241221;0;0,653290456
0,198840419;0;0,589321404
0,421742517;0;0,514838853
0,24388502;0;1,396408448
0,630056038;0;1,322986051
0,661033083;0;1,306534564
0,308349482;0;1,306091729
0,397301913;0;1,330416348
0,544040269;0,01;1,358480607
0,736675805;0,36;1,404718771
0,969808854;0,97;1,493955193
0,719150566;2,2;1,626370866
0,193677578;6,22;1,659798831
0,071948212;6,96;1,552428768
1,18503774;6,91;1,403691201
3,223175713;6,96;1,317382882
1,363274161;6,03;1,343397641
2,484178998;4,22;1,338888508
1,116357748;2,23;1,382222749
0,680310846;0,6;1,493479498
0,658333249;0,03;1,698377088
0,65241256;0;1,849787558
0,458640251;0;1,851279304
0,78844631;0;1,725244199
0,388302466;0;1,587595579
1,007180243;0;1,471238058
0,47194996;0;1,428739731
0,306454861;0;1,387668502
0,107803905;0;1,34846704
0,048407553;0;1,324175305
0,079337232;0;1,311972016
0,412600973;0;1,326496202
0,421884614;0,03;1,323199336
0,454329989;0,61;1,361597087
0,443625384;1,7;1,450833358
0,654212449;3,51;1,610690584
0,482512469;4,93;1,742121068
1,365216147;4,15;1,740596695
1,269869372;4,4;1,658502599
0,535988132;5,37;1,505550809
0,861341832;5,08;1,378679032
0,332790086;3,24;1,264404896
0,507900383;2,13;1,178374389
0,384844783;0,85;1,199468002
0,769831663;0,09;1,325962668
0,510126562;0;1,481292753
0,81577621;0;1,572948393
1,081875655;0;1,580197804
0,356662304;0;1,591515801
1,050188128;0;1,518279661
0,148775073;0;1,444367118
0,051959966;0;1,34830669
0,133570743;0;1,293477992
0,362156703;0;1,282960217
0,621767074;0;1,30995842
0,339373892;0;1,361670623
0,482986124;0,06;1,485724744
0,251510868;0,84;1,665247728
0,185578075;2,8;1,729002859
0,175962876;5,06;1,653651464
0,332079603;6,44;1,436190376
0,066359082;7,15;1,273939023
0,172410463;7,37;1,17224412
0,139444067;7,14;1,121215829
0,276993513;6,43;1,111948438
0,240285241;5,23;1,11919891
0,152564314;3,57;1,13509281
0,347426029;1,63;1,18362722
1,675081325;0,13;1,337562227
1,249407471;0;1,488971787
2,316978741;0;1,611989051
1,086280648;0;1,607479918
1,76251806;0;1,614876178
2,912552687;0;1,537719664
1,133835622;0;1,459940248
0,290587415;0;1,025213888
0,051959966;0;0,981374741
0,254163336;0;0,96975801
0,268183528;0;0,996756214
0,36135149;0;1,048468417
0,29106107;0,08;1,169225672
0,39332321;1,5;1,352045521
0,330611272;3,51;1,412503787
0,841495683;5,2;1,349240899
0,595621311;6,38;1,152659957
0,499800881;7,09;1,009090841
0,054186146;7,32;0,92497922
2,516813836;7,05;0,891534211
0,948020719;6,34;0,88226682
0,423021386;5,13;0,87632983
0,726539586;3,45;0,881234179
0,332174334;1,52;0,911086353
0,724313407;0,13;1,044141213
1,382362462;0;1,177967491
0,370729861;0;1,289995203
0,197229991;0;1,277793385
0,697693989;0;1,281892779
0,23597498;0;1,211329996
0,107993367;0;1,136847446
0,17814169;0;1,025213888
0,160616451;0;0,981374741
0,415727097;0;0,96975801
0,527414974;0;0,996756214
0,197277357;0;1,048468417
0,311522971;0,08;1,169225672
0,186999041;1,12;1,352045521
0,170136918;2,73;1,412503787
0,228112305;4,2;1,349240899
0,281161678;5,39;1,152659957
0,236069711;6,11;1,009090841
0,57610672;6,22;0,92497922
0,340842223;5,26;0,891534211
0,658238518;4,28;0,88226682
0,330516541;3,35;0,87632983
0,773763001;2,04;0,881234179
0,862289143;0,93;0,911086353
0,736296881;0,12;1,044141213
0,499848246;0;1,177967491
0,482844027;0;1,289995203
0,86484688;0;1,277793385
0,867641445;0;1,281892779
0,383281722;0;1,211329996
0,438557274;0;1,136847446
0,225696664;0;1,662607852
0,084878997;0;1,607779154
0,257431557;0;1,592865558
0,49231713;0;1,620962716
0,214849962;0;1,670477009
0,42572122;0,1;1,79453113
0,476875973;1,54;1,987241575
0,480049462;3,69;2,059788347
0,100035961;5,42;1,983337997
0,318201508;6,65;1,770272729
0,193914405;7,35;1,59593287
0,391475955;7,54;1,485446326
0,352636235;7,28;1,421230574
0,298829014;6,53;1,410864228
0,259278812;5,3;1,411520969
0,484833379;3,62;1,428513824
0,639102851;1,67;1,473751369
0,62285648;0,17;1,629884286
0,329663962;0;1,783491757
1,258312187;0;1,914201706
0,613004454;0;1,923978989
0,692767976;0;1,929177339
0,611015102;0;1,855317691
0,835764456;0;1,763251858
0,382855432;0;2,004182318
0,373950716;0;1,968277722
0,439362488;0;1,940689122
0,734449626;0;1,933980609
0,347710222;0;1,935317333
0,692531148;0,08;1,945207929
0,473702484;1,06;2,000090006
0,300439441;2,55;2,129987616
0,229201712;3,2;2,297537528
0,450493383;3,18;2,4586398
0,308870503;2,33;2,461511247
1,22293015;1,98;2,354141184
0,781483579;1,87;2,171517606
0,464608305;1,92;2,036953143
0,620393474;1,42;1,898501995
0,480570483;1,72;1,790492385
0,472565711;0,74;1,796200627
0,615514826;0,06;1,898518281
0,619730357;0;2,054947321
0,581269561;0;2,158691466
0,939684389;0;2,195612665
0,50022717;0;2,215722304
0,604762855;0;2,15237676
0,201682349;0;2,046594519
0,247437434;0;1,710709609
0,293855635;0;1,637287213
0,191972419;0;1,616439905
0,547213758;0;1,617096025
0,387355156;0;1,639222734
0,728055282;0;1,667286993
0,289119084;0,15;1,726712618
0,502690177;0,45;1,824740682
0,676237412;0,97;1,956057399
0,509510811;1,76;1,993881185
0,078153094;3,55;1,874422615
0,225980857;4,93;1,716893407
0,512210645;3,98;1,617397627
0,282914202;1,88;1,642313431
0,186572751;1,04;1,631210567
0,467118678;0,62;1,675643764
0,102025312;0,23;1,783603648
0,757706092;0,01;1,990699148
0,495443254;0;2,144307527
0,324501121;0;2,153491959
0,709630098;0;2,04174327
0,27765663;0;1,901896741
0,765189843;0;1,788836085
0,290255856;0;1,732051341
0,226170319;0;1,387668502
0,079621425;0;1,34846704
0,212102762;0;1,324175305
0,245590179;0;1,311972016
0,337905561;0;1,326496202
0,236117076;0,05;1,323199336
0,558249922;0,4;1,361597087
0,11429298;0,62;1,450833358
0,788825234;0,97;1,610690584
0,479812635;1,23;1,742121068
0,494164385;1,27;1,740596695
0,144417446;1,36;1,658502599
0,298639552;2,02;1,505550809
0,297123856;2,54;1,378679032
0,332695355;1,52;1,264404896
0,17719438;1,63;1,178374389
0,154316837;0,88;1,199468002
0,388491928;0,08;1,325962668
0,398722878;0;1,481292753
0,930684942;0;1,572948393
0,796166888;0;1,580197804
0,700678016;0;1,591515801
0,805924183;0;1,518279661
0,202250735;0;1,444367118
0,221717961;0;1,549214903
0,452814293;0;1,514409261
0,316827909;0;1,485721706
0,572649038;0;1,474617373
0,555929012;0;1,489141558
0,23090687;0,1;1,489141558
0,320853977;1,01;1,527539309
0,167105526;2,68;1,615676624
0,124192372;4,46;1,767841165
0,538451138;5,77;1,888282098
0,195524833;5,07;1,872471308
0,222191616;3,59;1,785981392
0,269367666;2,86;1,626435871
0,340463299;2,31;1,50286096
0,351878387;1,69;1,388586824
0,623614329;1,13;1,312446912
0,631334907;0,54;1,341233212
0,283293126;0,09;1,482014294
0,741128163;0;1,642839154
0,775468159;0;1,741088524
0,501316577;0;1,751634801
0,772436767;0;1,760754888
0,533572491;0;1,686419793
0,377882053;0;1,609210385
0,150338134;0;1,662607852
0,081089756;0;1,607779154
0,201303425;0;1,592865558
0,246916413;0;1,620962716
0,473465656;0;1,670477009
0,189035758;0,12;1,79453113
0,274909431;0,89;1,987241575
0,328479824;2,8;2,059788347
0,111924704;4,5;1,983337997
0,926090487;5,15;1,770272729
0,4839808;6,32;1,59593287
0,378308343;6,82;1,485446326
1,421628472;6,65;1,421230574
0,384086935;5,92;1,410864228
0,292292573;4,61;1,411520969
0,502737542;2,7;1,428513824
0,32990079;1,01;1,473751369
0,391049666;0,18;1,629884286
0,440641356;0;1,783491757
0,59827378;0;1,914201706
0,601163076;0;1,923978989
0,950246898;0;1,929177339
0,362061972;0;1,855317691
0,366798523;0;1,763251858
0,100983271;0;1,190057154
0,219207589;0;1,135228456
0,20727148;0;1,123611726
0,459540196;0;1,151708884
0,340415933;0;1,203421087
0,42804213;0,18;1,324178343
0,483696607;1,49;1,506998192
0,249426785;3,31;1,567456458
0,285377209;5,19;1,496500883
0,212907976;6,37;1,288930391
0,105625091;7,07;1,138767544
0,129307847;7,28;1,050260103
0,244074482;6,99;1,006924497
0,900039455;6,17;0,994360241
0,287887581;4,85;0,993918027
0,466645022;3,1;1,006515062
0,626740452;1,18;1,047356786
0,507426728;0,22;1,190302242
0,303944489;0;1,331821206
0,52566245;0;1,443848919
0,648102298;0;1,442636651
0,51173699;0;1,443439181
0,636071458;0;1,372876397
0,460013851;0;1,295096981
0,142096535;0;0,571345427
0,260273487;0;0,526407325
0,326490473;0;0,527978056
0,381860756;0;0,551679394
0,439930874;0;0,593501001
0,492032937;0,19;0,717555122
0,344110443;1,24;0,89378124
0,411843125;2,91;0,965229057
0,16199005;4,59;0,918450495
0,374424371;5,09;0,749343432
0,093073231;4,93;0,639841924
0,193061826;4,48;0,57880836
0,516236713;3,22;0,559649767
0,62096186;2;0,553679242
0,287650753;1,41;0,530158971
0,238011697;0,98;0,515282128
0,465460885;0,58;0,525353109
0,347804953;0,12;0,630934091
0,263162784;0;0,735088581
0,495490619;0;0,822939282
1,852038877;0;0,814034328
1,130614767;0;0,811539992
0,811560679;0;0,74757094
0,997280851;0;0,68627585
0,133854936;0;1,190057154
0,178520614;0;1,135228456
0,179894214;0;1,123611726
0,809523962;0;1,151708884
0,315359578;0;1,203421087
0,117703297;0,13;1,324178343
0,514247362;0,73;1,506998192
0,529451691;1,64;1,567456458
0,127413227;2,58;1,496500883
1,702979612;3,43;1,288930391
0,297739607;3,91;1,138767544
0,257431557;4,08;1,050260103
0,113677228;3,93;1,006924497
0,179846848;3,52;0,994360241
0,600926248;2,84;0,993918027
0,818618141;1,9;1,006515062
0,76395834;0,95;1,047356786
0,734923281;0,19;1,190302242
0,810566004;0;1,331821206
0,872946383;0;1,443848919
0,474507697;0;1,442636651
1,270058834;0;1,443439181
0,251605599;0;1,372876397
0,225033547;0;1,295096981
0,279077596;0;1,396408448
0,254400164;0;1,322986051
0,471902594;0;1,306534564
0,485212303;0;1,306091729
0,254636992;0;1,330416348
0,332363796;0,23;1,358480607
0,231143698;1,67;1,404718771
0,51775241;3,7;1,493955193
0,565781039;5,46;1,626370866
1,71998383;6,69;1,659798831
0,245921737;7,45;1,552428768
0,099609671;7,72;1,403691201
0,231996277;7,5;1,317382882
0,263020687;6,83;1,343397641
0,46730814;5,65;1,338888508
0,508847693;4,02;1,382222749
0,465224057;2,06;1,493479498
0,959625269;0,36;1,698377088
0,480428386;0;1,849787558
0,802987522;0;1,851279304
0,794366999;0;1,725244199
1,078228511;0;1,587595579
0,431594544;0;1,471238058
0,467213409;0;1,428739731
0,203434873;0;1,549214903
0,208834542;0;1,514409261
0,268704549;0;1,485721706
0,495348523;0;1,474617373
0,79730366;0;1,489141558
0,448456666;0,28;1,489141558
0,261173432;1,99;1,527539309
0,396449334;4,07;1,615676624
0,905107565;5,76;1,767841165
0,901744614;6,96;1,888282098
1,433517215;7,67;1,872471308
0,43955195;7,9;1,785981392
0,980560826;7,64;1,626435871
1,208531034;6,91;1,50286096
0,521920575;5,68;1,388586824
0,70517774;4;1,312446912
0,545982255;1,98;1,341233212
0,863662742;0,37;1,482014294
0,687605135;0;1,642839154
0,705272471;0;1,741088524
0,953278291;0;1,751634801
0,885877167;0;1,760754888
0,589984815;0;1,686419793
0,226643974;0;1,609210385
0,114766635;0;1,964820507
0,089994472;0;1,913288674
0,289071719;0;1,899474033
0,432115564;0;1,931967013
0,146975183;0;1,970491754
0,316164791;0,31;2,107733336
0,377218936;1,77;2,303740647
1,160455039;3,71;2,408157117
0,282014257;4,84;2,340498408
0,078816212;5,58;2,152709107
0,085021094;6,09;1,994853575
0,22489145;5,85;1,867882705
0,531630505;5,7;1,787182625
0,356236014;5,14;1,770222549
0,322890694;4;1,753296008
0,620061915;2,88;1,747210806
0,523815195;1,4;1,780359845
0,516141982;0,34;1,91011784
0,410611622;0;2,062626354
0,424489717;0;2,197732124
0,782146697;0;2,222894779
0,310386199;0;2,23908268
0,263352246;0;2,171816762
0,110503739;0;2,062167648
0,133760205;0;1,662607852
0,429984116;0;1,607779154
0,284335167;0;1,592865558
0,497527336;0;1,620962716
0,346194526;0;1,670477009
0,293713539;0,29;1,79453113
0,179894214;1,31;1,987241575
0,175299759;2,66;2,059788347
0,128502634;3,35;1,983337997
0,024866894;4,05;1,770272729
0,131534026;4,35;1,59593287
0,442346515;4,53;1,485446326
0,594342442;4,25;1,421230574
0,289308546;3,75;1,410864228
0,281587968;2,79;1,411520969
0,425437027;1,8;1,428513824
0,251937157;0,98;1,473751369
0,465318788;0,28;1,629884286
0,46550825;0;1,783491757
0,392660093;0;1,914201706
0,268704549;0;1,923978989
0,384229032;0;1,929177339
0,08189497;0;1,855317691
0,157158768;0;1,763251858
0,320332956;0;1,025213888
0,165921388;0;0,981374741
0,297360683;0;0,96975801
0,261268163;0;0,996756214
0,189840971;0;1,048468417
0,530256905;0,3;1,169225672
0,18510442;1,46;1,352045521
0,355714994;3,21;1,412503787
0,099372844;4,89;1,349240899
0,119834745;6,16;1,152659957
0,039408106;6,89;1,009090841
0,301339386;6,69;0,92497922
0,318059412;6,11;0,891534211
0,200971867;5,47;0,88226682
0,387165694;4,71;0,87632983
0,164547788;3,5;0,881234179
0,485780689;1,82;0,911086353
1,030720903;0,38;1,044141213
0,54508231;0;1,177967491
0,535751304;0;1,289995203
0,40810125;0;1,277793385
0,632519045;0;1,281892779
0,171794711;0;1,211329996
0,188277909;0;1,136847446
0,232754125;0;1,34830669
0,476544414;0;1,293477992
0,48587542;0;1,282960217
0,431926102;0;1,30995842
0,436567922;0;1,361670623
0,354057201;0,34;1,485724744
0,406206629;1,65;1,665247728
0,335821479;3,45;1,729002859
0,160379623;5,22;1,653651464
0,079952984;6,46;1,436190376
0,115003463;7,32;1,273939023
0,182025662;7,52;1,17224412
0,368551047;7,18;1,121215829
0,276567223;6,56;1,111948438
0,159006023;5,47;1,11919891
0,437041577;3,88;1,13509281
0,485970151;2,04;1,18362722
0,434152281;0,44;1,337562227
0,58306945;0;1,488971787
0,408859098;0;1,611989051
0,770115857;0;1,607479918
0,364809172;0;1,614876178
0,337052982;0;1,537719664
0,320332956;0;1,459940248
0,566302059;0;1,34830669
0,534188242;0;1,293477992
0,496769488;0;1,282960217
0,454756279;0;1,30995842
0,396828258;0;1,361670623
0,723271365;0,39;1,485724744
0,361540952;2,08;1,665247728
0,424489717;4;1,729002859
0,151853831;5,58;1,653651464
0,118650607;6,68;1,436190376
0,31142824;7,32;1,273939023
0,412364146;7,49;1,17224412
0,197751012;7,11;1,121215829
0,310765123;6,12;1,111948438
0,512779031;4,43;1,11919891
0,475076083;2,09;1,13509281
0,259041984;0,74;1,18362722
0,301907772;0,15;1,337562227
0,58254843;0;1,488971787
0,409901139;0;1,611989051
0,425105469;0;1,607479918
0,403743623;0;1,614876178
0,145933142;0;1,537719664
0,134091764;0;1,459940248
0,177431207;0;1,710709609
0,219018127;0;1,637287213
0,410280063;0;1,616439905
0,500985018;0;1,617096025
0,529072767;0;1,639222734
0,501458674;0,14;1,667286993
0,547734779;0,73;1,726712618
0,524857236;1,79;1,824740682
0,400901692;2,97;1,956057399
0,414400863;3,86;1,993881185
0,055938669;4,4;1,874422615
0,325306335;3,99;1,716893407
0,356378111;3,99;1,617397627
0,34193163;3,25;1,642313431
0,269983417;2,01;1,631210567
0,404312009;1,69;1,675643764
0,206608363;1,08;1,783603648
0,562323356;0,31;1,990699148
0,459161272;0;2,144307527
0,519410203;0;2,153491959
0,273914755;0;2,04174327
0,187093772;0;1,901896741
0,591784705;0;1,788836085
0,064606558;0;1,732051341
0,187898985;0;1,549214903
0,509652907;0;1,514409261
0,61632004;0;1,485721706
0,332884817;0;1,474617373
0,349415381;0;1,489141558
0,403506795;0,4;1,489141558
0,75424841;1,92;1,527539309
0,289071719;3,84;1,615676624
0,286608712;5,44;1,767841165
0,488575254;6,56;1,888282098
0,152848507;7,22;1,872471308
0,149580286;7,44;1,785981392
0,464939864;7,22;1,626435871
0,642323706;6,54;1,50286096
0,389439238;5,41;1,388586824
0,343968347;3,87;1,312446912
0,390812838;2,04;1,341233212
0,605520703;0,47;1,482014294
0,411132643;0;1,642839154
0,513726341;0;1,741088524
0,300581538;0;1,751634801
0,453098486;0;1,760754888
0,342168457;0;1,686419793
0,167768643;0;1,609210385
0,202156004;0;0,871360173
0,678416226;0;0,829718936
0,374945392;0;0,82139907
0,320332956;0;0,845100409
0,375940067;0;0,896812611
0,346715546;0,42;1,014273002
0,371203516;2,13;1,200389716
0,159716506;4,04;1,261946937
0,154979955;5,59;1,200881959
0,108798581;6,7;1,015290568
0,294945042;7,34;0,886007869
0,657480669;7,54;0,808489978
0,330469176;7,31;0,776143924
0,377171571;6,65;0,766876533
0,560523467;5,55;0,759840589
0,209213466;4,02;0,754854342
0,360356814;2,19;0,778112784
0,383329087;0,49;0,906771824
0,698925492;0;1,027410641
0,524430947;0;1,126250892
0,312991302;0;1,120642804
0,72511862;0;1,124742199
0,379445115;0;1,054179415
0,188846296;0;0,986290595
0,413785111;0;1,509853092
0,367556372;0;1,459420214
0,57051759;0;1,444506618
0,355383435;0;1,472603777
0,520357513;0;1,524315979
0,24431131;0,44;1,651666966
0,653028311;2,11;1,831189949
0,339752816;3,98;1,893846125
0,183162434;5,5;1,810802045
0,741412356;6,54;1,582351405
0,53030427;7,17;1,405813636
0,27301481;7,38;1,299722913
0,340463299;7,15;1,242100891
0,9009394;6,5;1,236130365
1,338407267;5,41;1,243380837
0,732412909;3,9;1,269165333
0,300960462;2,11;1,325392429
0,735586398;0,5;1,493613853
0,382523873;0;1,650518188
0,874367348;0;1,780129183
0,295418697;0;1,778916915
0,549676765;0;1,784115265
2,778792482;0;1,705859796
1,307856512;0;1,624783514
0,192824999;0;1,34830669
0,11154578;0;1,293477992
0,254636992;0;1,282960217
0,237727504;0;1,30995842
0,217739258;0;1,361670623
0,358746386;0,46;1,485724744
0,30953362;2,12;1,665247728
0,452293272;4;1,729002859
0,222807368;5,52;1,653651464
1,021768821;6,61;1,436190376
0,273346369;7,25;1,273939023
0,420937303;7,45;1,17224412
0,648007567;7,23;1,121215829
0,698120279;6,58;1,111948438
0,448456666;5,49;1,11919891
0,416532311;3,97;1,13509281
0,551666116;2,17;1,18362722
0,436236364;0,52;1,337562227
0,802513867;0,01;1,488971787
0,573075327;0;1,611989051
0,397586106;0;1,607479918
0,505579473;0;1,614876178
0,358509559;0;1,537719664
0,527604436;0;1,459940248
0,287650753;0;1,815362612
0,482938758;0;1,757237049
0,49094353;0;1,746719273
0,479623173;0;1,771519566
0,407627595;0;1,824330724
0,422074076;0,48;1,951681711
0,579043382;2,14;2,144392156
0,342642112;3,98;2,230126389
0,114103518;5,49;2,156972904
0,518415527;6,59;1,962589873
2,448370671;7,23;1,79154688
2,097013304;7,42;1,67336765
1,43209625;7,16;1,600360257
1,144540227;6,44;1,586697045
0,512921127;5,27;1,577463191
0,423495041;3,69;1,587862315
0,511405431;1,95;1,627605084
0,521683747;0,52;1,767253675
0,32483268;0,01;1,9219601
0,724739696;0;2,053769005
1,080170497;0;2,066843154
0,585579823;0;2,08632792
0,643365747;0;2,011369316
0,534993456;0;1,912709753
0,159006023;0;1,964820507
0,361493586;0;1,913288674
0,335110996;0;1,899474033
0,640002796;0;1,931967013
0,470718456;0,01;1,970491754
0,368361585;0,51;2,107733336
0,422074076;2,15;2,303740647
0,330611272;4;2,408157117
0,29286096;5,53;2,340498408
0,284524629;6,62;2,152709107
0,560239274;7,22;1,994853575
0,398580782;7,37;1,867882705
0,669132585;7,06;1,787182625
0,338000292;6,31;1,770222549
0,59183207;5,12;1,753296008
0,705461933;3,53;1,747210806
0,424963372;1,79;1,780359845
0,361825145;0,5;1,91011784
0,367272179;0,01;2,062626354
0,480949407;0;2,197732124
1,220088219;0;2,222894779
0,32483268;0;2,23908268
0,231664718;0;2,171816762
0,294945042;0;2,062167648
0,276898782;0;1,396408448
0,142143901;0;1,322986051
0,152659045;0;1,306534564
0,512115914;0;1,306091729
0,471239477;0;1,330416348
0,341836899;0,47;1,358480607
0,306265399;1,68;1,404718771
0,236874925;3,31;1,493955193
0,574638389;4,56;1,626370866
0,848932068;4,37;1,659798831
0,223423119;5,33;1,552428768
0,086773618;6,77;1,403691201
0,463234706;6,42;1,317382882
0,420937303;5,72;1,343397641
0,574543658;3,72;1,338888508
0,233417242;1,2;1,382222749
0,649144339;0,26;1,493479498
0,602584041;0,06;1,698377088
0,38456059;0;1,849787558
1,128104395;0;1,851279304
0,918654102;0;1,725244199
0,705225105;0;1,587595579
0,625556315;0;1,471238058
0,652791484;0;1,428739731
0,038318699;0;0,910721984
0,209971314;0;0,884707983
0,029982369;0;0,862614159
0,321706556;0;0,847114005
0,461624278;0,02;0,86163819
0,201445522;0,59;0,851747594
0,251652964;2,24;0,896739075
0,687226211;3,91;0,983777436
